"Measurement" "Mean" "Subject" "Activity"
"tBodyAccMag.arCoeff..1" -0.427800369591837 20 "WALKING_UPSTAIRS"
"tBodyAccMag.arCoeff..2" 0.30124852 20 "WALKING_UPSTAIRS"
"tBodyAccMag.arCoeff..3" -0.138580331183673 20 "WALKING_UPSTAIRS"
"tBodyAccJerk.min...Z" 0.630859083265306 20 "WALKING_UPSTAIRS"
"tBodyAccJerk.iqr...X" -0.251442125122449 20 "WALKING_UPSTAIRS"
"tBodyGyro.max...X" -0.109431056612245 20 "WALKING_UPSTAIRS"
"tBodyGyro.min...Z" 0.369196268979592 20 "WALKING_UPSTAIRS"
"tBodyGyro.arCoeff...Z.3" -0.0950465092712245 20 "WALKING_UPSTAIRS"
"tBodyGyroJerk.mean...X" -0.130429072653061 20 "WALKING_UPSTAIRS"
"tBodyGyro.entropy...X" 0.0608641234244898 20 "WALKING_UPSTAIRS"
"tBodyGyro.arCoeff...X.3" 0.184574520363673 20 "WALKING_UPSTAIRS"
"fBodyAcc.bandsEnergy...49.56" -0.955339927692308 21 "WALKING_UPSTAIRS"
"fBodyAcc.bandsEnergy...57.64" -0.959462152153846 21 "WALKING_UPSTAIRS"
"fBodyAcc.bandsEnergy...1.16" -0.768941013538462 21 "WALKING_UPSTAIRS"
"fBodyAcc.bandsEnergy...25.48" -0.928319261230769 21 "WALKING_UPSTAIRS"
"fBodyAcc.bandsEnergy...1.8.1" -0.497636794307692 21 "WALKING_UPSTAIRS"
"fBodyAcc.bandsEnergy...9.16.1" -0.930675872461538 21 "WALKING_UPSTAIRS"
"fBodyGyro.bandsEnergy...57.64" -0.937804324307692 21 "WALKING_UPSTAIRS"
"fBodyGyro.bandsEnergy...1.16" -0.854501324153846 21 "WALKING_UPSTAIRS"
"fBodyGyro.bandsEnergy...17.32" -0.966713022923077 21 "WALKING_UPSTAIRS"
"fBodyGyro.bandsEnergy...1.8.1" -0.288010719924615 21 "WALKING_UPSTAIRS"
"fBodyGyro.bandsEnergy...9.16.1" -0.957214169846154 21 "WALKING_UPSTAIRS"
"fBodyGyro.bandsEnergy...17.24.1" -0.988222525384615 21 "WALKING_UPSTAIRS"
"fBodyAcc.min...Z" -0.818214047076923 21 "WALKING_UPSTAIRS"
"fBodyAcc.sma.." -0.277637273938462 21 "WALKING_UPSTAIRS"
"fBodyAcc.energy...X" -0.782504977846154 21 "WALKING_UPSTAIRS"
"fBodyAcc.iqr...Z" -0.756321442307692 21 "WALKING_UPSTAIRS"
"fBodyAcc.entropy...X" 0.393332922707692 21 "WALKING_UPSTAIRS"
"fBodyAcc.entropy...Y" 0.269368615523077 21 "WALKING_UPSTAIRS"
"fBodyAccJerk.bandsEnergy...41.48.2" -0.969569261230769 21 "WALKING_UPSTAIRS"
"fBodyAccJerk.bandsEnergy...49.56.2" -0.973455438307692 21 "WALKING_UPSTAIRS"
"fBodyAccJerk.bandsEnergy...57.64.2" -0.990176014461538 21 "WALKING_UPSTAIRS"
"fBodyAccJerk.bandsEnergy...1.24.2" -0.947601929384615 21 "WALKING_UPSTAIRS"
"fBodyAccJerk.bandsEnergy...25.48.2" -0.985470233692308 21 "WALKING_UPSTAIRS"
"fBodyGyro.mean...X" -0.488039003123077 21 "WALKING_UPSTAIRS"
"fBodyAccJerk.bandsEnergy...33.40" -0.957602008307692 21 "WALKING_UPSTAIRS"
"fBodyAccJerk.bandsEnergy...41.48" -0.937502771076923 21 "WALKING_UPSTAIRS"
"fBodyAccJerk.bandsEnergy...49.56" -0.958858148769231 21 "WALKING_UPSTAIRS"
"fBodyAccJerk.bandsEnergy...49.64" -0.956537177538462 21 "WALKING_UPSTAIRS"
"fBodyAccJerk.bandsEnergy...1.24" -0.871280307846154 21 "WALKING_UPSTAIRS"
"fBodyAccJerk.bandsEnergy...25.48" -0.921312442923077 21 "WALKING_UPSTAIRS"
"fBodyAcc.kurtosis...Z" -0.0951909999538462 21 "WALKING_UPSTAIRS"
"fBodyAcc.bandsEnergy...17.24" -0.891251179384615 21 "WALKING_UPSTAIRS"
"fBodyGyro.bandsEnergy...1.8" -0.854549684 21 "WALKING_UPSTAIRS"
"fBodyGyro.bandsEnergy...25.32" -0.979282926307692 21 "WALKING_UPSTAIRS"
"fBodyAcc.mad...Y" -0.205832546110769 21 "WALKING_UPSTAIRS"
"fBodyAcc.max...Y" -0.333672827507692 21 "WALKING_UPSTAIRS"
"fBodyAccJerk.bandsEnergy...1.24.1" -0.899669918 21 "WALKING_UPSTAIRS"
"fBodyAccJerk.bandsEnergy...9.16.2" -0.966281648461538 21 "WALKING_UPSTAIRS"
"fBodyAccJerk.kurtosis...Y" -0.850757367076923 21 "WALKING_UPSTAIRS"
"fBodyAccJerk.bandsEnergy...1.8" -0.881148331538462 21 "WALKING_UPSTAIRS"
"tBodyAccJerk.arCoeff...Y.1" -0.358606048369231 21 "WALKING_UPSTAIRS"
"tBodyAccJerk.arCoeff...Y.2" 0.0933272942246154 21 "WALKING_UPSTAIRS"
"tBodyAccJerk.arCoeff...Y.3" -0.0329703688338462 21 "WALKING_UPSTAIRS"
"tBodyAccJerk.correlation...Y.Z" 0.172825122707692 21 "WALKING_UPSTAIRS"
"tBodyGyro.mean...X" -0.00355974576923077 21 "WALKING_UPSTAIRS"
"tBodyGyro.mean...Y" -0.0779606464676923 21 "WALKING_UPSTAIRS"
"tGravityAcc.arCoeff...X.4" 0.810480305538462 21 "WALKING_UPSTAIRS"
"tGravityAcc.arCoeff...Y.1" -0.690709727384615 21 "WALKING_UPSTAIRS"
"tGravityAcc.arCoeff...Y.2" 0.683245530461538 21 "WALKING_UPSTAIRS"
"tGravityAcc.correlation...X.Z" -0.493000511015385 21 "WALKING_UPSTAIRS"
"tGravityAcc.correlation...Y.Z" -0.509768348523077 21 "WALKING_UPSTAIRS"
"tBodyAccJerk.mean...X" 0.0579840372876923 21 "WALKING_UPSTAIRS"
"tBodyGyroJerk.correlation...Y.Z" 0.175633178106154 21 "WALKING_UPSTAIRS"
"tBodyAccMag.mean.." -0.137627857227385 21 "WALKING_UPSTAIRS"
"tBodyAccMag.std.." -0.327410815861538 21 "WALKING_UPSTAIRS"
"tBodyAccMag.arCoeff..1" -0.568919748615385 21 "WALKING_UPSTAIRS"
"tBodyAccMag.arCoeff..2" 0.426517274153846 21 "WALKING_UPSTAIRS"
"tBodyAccMag.arCoeff..3" -0.240455917703077 21 "WALKING_UPSTAIRS"
"tBodyAccJerk.min...Z" 0.762691290923077 21 "WALKING_UPSTAIRS"
"tBodyAccJerk.iqr...X" -0.560173688 21 "WALKING_UPSTAIRS"
"tBodyGyro.max...X" -0.408899859738462 21 "WALKING_UPSTAIRS"
"tBodyGyro.min...Z" 0.193236873464615 21 "WALKING_UPSTAIRS"
"tBodyGyro.arCoeff...Z.3" -0.405882014061538 21 "WALKING_UPSTAIRS"
"tBodyGyroJerk.mean...X" -0.108414261326154 21 "WALKING_UPSTAIRS"
"tBodyGyro.entropy...X" 0.0508980648461538 21 "WALKING_UPSTAIRS"
"tBodyGyro.arCoeff...X.3" 0.0503811393969231 21 "WALKING_UPSTAIRS"
"fBodyAcc.bandsEnergy...49.56" -0.784734153020833 1 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...57.64" -0.839042447239583 1 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...1.16" -0.462508926145833 1 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...25.48" -0.422779550729167 1 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...1.8.1" -0.51520351928125 1 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...9.16.1" -0.538864194489583 1 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...57.64" -0.932089047604167 1 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...1.16" -0.8064234796875 1 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...17.32" -0.766247555104167 1 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...1.8.1" -0.7386156384375 1 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...9.16.1" -0.9154673621875 1 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...17.24.1" -0.8692120075 1 "WALKING_DOWNSTAIRS"
"fBodyAcc.min...Z" -0.787804212604167 1 "WALKING_DOWNSTAIRS"
"fBodyAcc.sma.." 0.172392590273958 1 "WALKING_DOWNSTAIRS"
"fBodyAcc.energy...X" -0.4531244271875 1 "WALKING_DOWNSTAIRS"
"fBodyAcc.iqr...Z" -0.304010618802083 1 "WALKING_DOWNSTAIRS"
"fBodyAcc.entropy...X" 0.758195896458333 1 "WALKING_DOWNSTAIRS"
"fBodyAcc.entropy...Y" 0.6374205821875 1 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...41.48.2" -0.771346236979167 1 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...49.56.2" -0.7443828906875 1 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...57.64.2" -0.91235301053125 1 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...1.24.2" -0.697709498854167 1 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...25.48.2" -0.8451120578125 1 "WALKING_DOWNSTAIRS"
"fBodyGyro.mean...X" -0.251265651519792 1 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...33.40" -0.637497163645833 1 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...41.48" -0.584875658989583 1 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...49.56" -0.758101753260417 1 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...49.64" -0.752597316739583 1 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...1.24" -0.44355079790625 1 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...25.48" -0.320856082791667 1 "WALKING_DOWNSTAIRS"
"fBodyAcc.kurtosis...Z" -0.626131096701042 1 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...17.24" -0.360030598136458 1 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...1.8" -0.8276961015625 1 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...25.32" -0.852933484583333 1 "WALKING_DOWNSTAIRS"
"fBodyAcc.mad...Y" 0.136702147965625 1 "WALKING_DOWNSTAIRS"
"fBodyAcc.max...Y" -0.33013663769375 1 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...1.24.1" -0.434060994558333 1 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...9.16.2" -0.7336960084375 1 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.kurtosis...Y" -0.8501880046875 1 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...1.8" -0.602714409895833 1 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.arCoeff...Y.1" -0.214437168753125 1 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.arCoeff...Y.2" 0.153092216790625 1 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.arCoeff...Y.3" 0.121810571375 1 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.correlation...Y.Z" 0.124291248640104 1 "WALKING_DOWNSTAIRS"
"tBodyGyro.mean...X" -0.0746703844755208 1 "WALKING_DOWNSTAIRS"
"tBodyGyro.mean...Y" -0.0487772298020833 1 "WALKING_DOWNSTAIRS"
"tGravityAcc.arCoeff...X.4" 0.728639386875 1 "WALKING_DOWNSTAIRS"
"tGravityAcc.arCoeff...Y.1" -0.223085181197917 1 "WALKING_DOWNSTAIRS"
"tGravityAcc.arCoeff...Y.2" 0.245888911854167 1 "WALKING_DOWNSTAIRS"
"tGravityAcc.correlation...X.Z" -0.13933614559375 1 "WALKING_DOWNSTAIRS"
"tGravityAcc.correlation...Y.Z" 0.07382805221875 1 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.mean...X" 0.0815158274976042 1 "WALKING_DOWNSTAIRS"
"tBodyGyroJerk.correlation...Y.Z" -0.220653126907292 1 "WALKING_DOWNSTAIRS"
"tBodyAccMag.mean.." 0.0579159264845833 1 "WALKING_DOWNSTAIRS"
"tBodyAccMag.std.." 0.115696780421875 1 "WALKING_DOWNSTAIRS"
"tBodyAccMag.arCoeff..1" -0.123990772559375 1 "WALKING_DOWNSTAIRS"
"tBodyAccMag.arCoeff..2" 0.0433320191270833 1 "WALKING_DOWNSTAIRS"
"tBodyAccMag.arCoeff..3" 0.109683155108333 1 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.min...Z" 0.313340773979167 1 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.iqr...X" 0.0155530679625 1 "WALKING_DOWNSTAIRS"
"tBodyGyro.max...X" -0.40366554125125 1 "WALKING_DOWNSTAIRS"
"tBodyGyro.min...Z" 0.0514766794365625 1 "WALKING_DOWNSTAIRS"
"tBodyGyro.arCoeff...Z.3" -0.183377493879167 1 "WALKING_DOWNSTAIRS"
"tBodyGyroJerk.mean...X" -0.0661966866742708 1 "WALKING_DOWNSTAIRS"
"tBodyGyro.entropy...X" 0.151706962897085 1 "WALKING_DOWNSTAIRS"
"tBodyGyro.arCoeff...X.3" 0.0729936389025 1 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...49.56" -0.824071586574468 2 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...57.64" -0.861935330351064 2 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...1.16" -0.496760376117021 2 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...25.48" -0.566434433393617 2 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...1.8.1" -0.70800344106383 2 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...9.16.1" -0.736507579148936 2 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...57.64" -0.937630870851064 2 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...1.16" -0.75293406212766 2 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...17.32" -0.733837200468085 2 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...1.8.1" -0.909018451276596 2 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...9.16.1" -0.97470602893617 2 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...17.24.1" -0.98295628393617 2 "WALKING_DOWNSTAIRS"
"fBodyAcc.min...Z" -0.874770719042553 2 "WALKING_DOWNSTAIRS"
"fBodyAcc.sma.." -0.0477786441759574 2 "WALKING_DOWNSTAIRS"
"fBodyAcc.energy...X" -0.508753142031915 2 "WALKING_DOWNSTAIRS"
"fBodyAcc.iqr...Z" -0.538427814361702 2 "WALKING_DOWNSTAIRS"
"fBodyAcc.entropy...X" 0.665137377978723 2 "WALKING_DOWNSTAIRS"
"fBodyAcc.entropy...Y" 0.568863789042553 2 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...41.48.2" -0.924467053404255 2 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...49.56.2" -0.904805343829787 2 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...57.64.2" -0.955747055425532 2 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...1.24.2" -0.881073668510638 2 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...25.48.2" -0.943275746808511 2 "WALKING_DOWNSTAIRS"
"fBodyGyro.mean...X" -0.18231608877766 2 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...33.40" -0.739684488617021 2 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...41.48" -0.683943850893617 2 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...49.56" -0.820033262978723 2 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...49.64" -0.816423204255319 2 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...1.24" -0.620428742858511 2 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...25.48" -0.488972032031915 2 "WALKING_DOWNSTAIRS"
"fBodyAcc.kurtosis...Z" -0.724329109361702 2 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...17.24" -0.649338557680851 2 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...1.8" -0.767145304468085 2 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...25.32" -0.855862277340426 2 "WALKING_DOWNSTAIRS"
"fBodyAcc.mad...Y" -0.11266556542234 2 "WALKING_DOWNSTAIRS"
"fBodyAcc.max...Y" -0.502870936638298 2 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...1.24.1" -0.605248701354255 2 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...9.16.2" -0.861158794148936 2 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.kurtosis...Y" -0.832024751595745 2 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...1.8" -0.598130952038298 2 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.arCoeff...Y.1" -0.204822190223404 2 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.arCoeff...Y.2" 0.259607472510638 2 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.arCoeff...Y.3" 0.158208738442553 2 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.correlation...Y.Z" 0.0687649150212766 2 "WALKING_DOWNSTAIRS"
"tBodyGyro.mean...X" -0.117817420852128 2 "WALKING_DOWNSTAIRS"
"tBodyGyro.mean...Y" -0.0409677787329787 2 "WALKING_DOWNSTAIRS"
"tGravityAcc.arCoeff...X.4" 0.790451755106383 2 "WALKING_DOWNSTAIRS"
"tGravityAcc.arCoeff...Y.1" -0.124425239479787 2 "WALKING_DOWNSTAIRS"
"tGravityAcc.arCoeff...Y.2" 0.135984046553191 2 "WALKING_DOWNSTAIRS"
"tGravityAcc.correlation...X.Z" 0.00981330311702127 2 "WALKING_DOWNSTAIRS"
"tGravityAcc.correlation...Y.Z" 0.239846937176596 2 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.mean...X" 0.0843538288606383 2 "WALKING_DOWNSTAIRS"
"tBodyGyroJerk.correlation...Y.Z" -0.125300431885426 2 "WALKING_DOWNSTAIRS"
"tBodyAccMag.mean.." -0.0562775877647872 2 "WALKING_DOWNSTAIRS"
"tBodyAccMag.std.." -0.0606764049946809 2 "WALKING_DOWNSTAIRS"
"tBodyAccMag.arCoeff..1" -0.249996182510638 2 "WALKING_DOWNSTAIRS"
"tBodyAccMag.arCoeff..2" 0.204639655860426 2 "WALKING_DOWNSTAIRS"
"tBodyAccMag.arCoeff..3" -0.144075055427553 2 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.min...Z" 0.591699819255319 2 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.iqr...X" -0.148164108114574 2 "WALKING_DOWNSTAIRS"
"tBodyGyro.max...X" -0.353950496804255 2 "WALKING_DOWNSTAIRS"
"tBodyGyro.min...Z" 0.380397197319149 2 "WALKING_DOWNSTAIRS"
"tBodyGyro.arCoeff...Z.3" -0.0549852816755319 2 "WALKING_DOWNSTAIRS"
"tBodyGyroJerk.mean...X" -0.0846958552382979 2 "WALKING_DOWNSTAIRS"
"tBodyGyro.entropy...X" 0.0961302556702128 2 "WALKING_DOWNSTAIRS"
"tBodyGyro.arCoeff...X.3" -0.129676411463936 2 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...49.56" -0.823175085730337 3 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...57.64" -0.849289721123595 3 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...1.16" -0.168984311526966 3 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...25.48" -0.702058057640449 3 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...1.8.1" -0.702846022359551 3 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...9.16.1" -0.538040433977528 3 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...57.64" -0.926600101460674 3 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...1.16" -0.835232049662921 3 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...17.32" -0.84331293505618 3 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...1.8.1" -0.867893388651685 3 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...9.16.1" -0.854431085955056 3 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...17.24.1" -0.919974354494382 3 "WALKING_DOWNSTAIRS"
"fBodyAcc.min...Z" -0.861056045393258 3 "WALKING_DOWNSTAIRS"
"fBodyAcc.sma.." 0.107130574758427 3 "WALKING_DOWNSTAIRS"
"fBodyAcc.energy...X" -0.215685344965169 3 "WALKING_DOWNSTAIRS"
"fBodyAcc.iqr...Z" -0.377175670325843 3 "WALKING_DOWNSTAIRS"
"fBodyAcc.entropy...X" 0.679741463707865 3 "WALKING_DOWNSTAIRS"
"fBodyAcc.entropy...Y" 0.540875682134832 3 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...41.48.2" -0.857474959438202 3 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...49.56.2" -0.831275464561798 3 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...57.64.2" -0.941124567303371 3 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...1.24.2" -0.732616256853933 3 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...25.48.2" -0.916703646292135 3 "WALKING_DOWNSTAIRS"
"fBodyGyro.mean...X" -0.309359788595506 3 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...33.40" -0.769503213033708 3 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...41.48" -0.644634967460674 3 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...49.56" -0.823281232022472 3 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...49.64" -0.817660155505618 3 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...1.24" -0.406668958123595 3 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...25.48" -0.645655728314607 3 "WALKING_DOWNSTAIRS"
"fBodyAcc.kurtosis...Z" -0.604148567640449 3 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...17.24" -0.599365261573034 3 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...1.8" -0.848243046516854 3 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...25.32" -0.907500802921348 3 "WALKING_DOWNSTAIRS"
"fBodyAcc.mad...Y" -0.0274867125505618 3 "WALKING_DOWNSTAIRS"
"fBodyAcc.max...Y" -0.448527814146067 3 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...1.24.1" -0.538320261244944 3 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...9.16.2" -0.64757363441573 3 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.kurtosis...Y" -0.784290234157303 3 "WALKING_DOWNSTAIRS"
"fBodyAccJerk.bandsEnergy...1.8" -0.375165323681348 3 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.arCoeff...Y.1" -0.220821958051685 3 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.arCoeff...Y.2" 0.116793263039326 3 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.arCoeff...Y.3" 0.100329052626966 3 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.correlation...Y.Z" 0.182334080651685 3 "WALKING_DOWNSTAIRS"
"tBodyGyro.mean...X" -0.0793107127202247 3 "WALKING_DOWNSTAIRS"
"tBodyGyro.mean...Y" -0.0710067790505618 3 "WALKING_DOWNSTAIRS"
"tGravityAcc.arCoeff...X.4" 0.796087890561798 3 "WALKING_DOWNSTAIRS"
"tGravityAcc.arCoeff...Y.1" -0.167939883354944 3 "WALKING_DOWNSTAIRS"
"tGravityAcc.arCoeff...Y.2" 0.197217130217978 3 "WALKING_DOWNSTAIRS"
"tGravityAcc.correlation...X.Z" -0.011407773411236 3 "WALKING_DOWNSTAIRS"
"tGravityAcc.correlation...Y.Z" 0.310111650247191 3 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.mean...X" 0.119344787208989 3 "WALKING_DOWNSTAIRS"
"tBodyGyroJerk.correlation...Y.Z" -0.091540499288764 3 "WALKING_DOWNSTAIRS"
"tBodyAccMag.mean.." 0.180345541059551 3 "WALKING_DOWNSTAIRS"
"tBodyAccMag.std.." 0.233594350419551 3 "WALKING_DOWNSTAIRS"
"tBodyAccMag.arCoeff..1" -0.403817448797753 3 "WALKING_DOWNSTAIRS"
"tBodyAccMag.arCoeff..2" 0.246083731159551 3 "WALKING_DOWNSTAIRS"
"tBodyAccMag.arCoeff..3" 0.0486661378202247 3 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.min...Z" 0.423347551123596 3 "WALKING_DOWNSTAIRS"
"tBodyAccJerk.iqr...X" 0.0634766247853933 3 "WALKING_DOWNSTAIRS"
"tBodyGyro.max...X" -0.424270268438202 3 "WALKING_DOWNSTAIRS"
"tBodyGyro.min...Z" 0.165619175157303 3 "WALKING_DOWNSTAIRS"
"tBodyGyro.arCoeff...Z.3" -0.0340194874573034 3 "WALKING_DOWNSTAIRS"
"tBodyGyroJerk.mean...X" -0.102807122368539 3 "WALKING_DOWNSTAIRS"
"tBodyGyro.entropy...X" 0.0869465125249438 3 "WALKING_DOWNSTAIRS"
"tBodyGyro.arCoeff...X.3" 0.0735450753887641 3 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...49.56" -0.734201929069767 4 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...57.64" -0.769877921930233 4 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...1.16" -0.0536564187662791 4 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...25.48" -0.415566000174419 4 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...1.8.1" -0.566026924116279 4 "WALKING_DOWNSTAIRS"
"fBodyAcc.bandsEnergy...9.16.1" -0.21876363303314 4 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...57.64" -0.925757688837209 4 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...1.16" -0.710764912325581 4 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...17.32" -0.630078579162791 4 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...1.8.1" -0.808573967674419 4 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...9.16.1" -0.826336770930233 4 "WALKING_DOWNSTAIRS"
"fBodyGyro.bandsEnergy...17.24.1" -0.822910544302326 4 "WALKING_DOWNSTAIRS"
"fBodyAcc.min...Z" -0.794462778837209 4 "WALKING_DOWNSTAIRS"
"fBodyAcc.sma.." 0.278572125719767 4 "WALKING_DOWNSTAIRS"
"fBodyAcc.energy...X" -0.0897841312837209 4 "WALKING_DOWNSTAIRS"
